customer_id,acquisition_channel,country,first_purchase,last_purchase,orders,total_revenue,lifetime_months,AOV,purchase_frequency,Historical_CLTV
CUST000272,Direct,Australia,2024-11-13,2024-11-13,1,127.94,1,127.94,1.0,127.94
CUST000273,Instagram,Germany,2024-05-22,2024-10-20,7,2508.63,6,358.3757142857143,1.1666666666666667,2508.6300000000006
CUST000274,Google Ads,USA,2023-03-19,2023-05-12,2,268.49,3,134.245,0.6666666666666666,268.49
CUST000275,Referral,Germany,2023-07-25,2023-11-24,5,1871.95,5,374.39,1.0,1871.9499999999998
CUST000276,Facebook Ads,UK,2023-01-18,2023-03-03,3,926.55,3,308.84999999999997,1.0,926.55
CUST000277,Email,Canada,2023-09-28,2023-11-21,3,888.87,3,296.29,1.0,888.8700000000001
CUST000278,Direct,France,2023-05-20,2023-12-25,10,4758.05,8,475.805,1.25,4758.05
CUST000279,Google Ads,UK,2024-10-27,2024-11-04,2,382.33000000000004,2,191.16500000000002,1.0,382.33000000000004
CUST000280,Organic Search,USA,2023-08-30,2023-10-07,2,431.03,3,215.515,0.6666666666666666,431.03
CUST000281,Instagram,France,2023-07-07,2024-03-08,7,2895.96,9,413.7085714285714,0.7777777777777778,2895.96
CUST000282,Google Ads,France,2024-03-17,2024-05-06,2,371.22,3,185.61,0.6666666666666666,371.22
CUST000283,Facebook Ads,France,2023-07-07,2023-08-20,2,324.14,2,162.07,1.0,324.14
CUST000284,Direct,UK,2023-03-11,2023-12-24,10,3213.71,10,321.371,1.0,3213.71
CUST000285,Google Ads,USA,2023-06-19,2024-04-04,9,2556.53,11,284.05888888888893,0.8181818181818182,2556.5300000000007
CUST000286,Organic Search,UK,2024-12-01,2024-12-28,3,1463.29,1,487.7633333333333,3.0,1463.29
CUST000287,Referral,France,2024-11-14,2024-12-28,2,1071.48,2,535.74,1.0,1071.48
CUST000288,Instagram,France,2024-08-26,2024-10-24,4,1491.53,3,372.8825,1.3333333333333333,1491.5299999999997
CUST000289,Facebook Ads,Canada,2024-10-27,2024-12-21,2,1098.22,3,549.11,0.6666666666666666,1098.22
CUST000290,Direct,Germany,2024-04-02,2024-12-02,9,4681.62,9,520.18,1.0,4681.62
CUST000291,Instagram,UK,2024-04-04,2024-04-04,1,62.55,1,62.55,1.0,62.55
CUST000292,Instagram,USA,2023-05-12,2024-03-23,11,3401.17,11,309.1972727272727,1.0,3401.17
CUST000293,Email,France,2023-10-10,2023-12-08,3,1615.6,3,538.5333333333333,1.0,1615.6
CUST000294,Instagram,UK,2023-09-14,2023-11-09,2,1254.66,3,627.33,0.6666666666666666,1254.66
CUST000295,Google Ads,Germany,2023-05-21,2023-06-07,2,1293.04,2,646.52,1.0,1293.04
CUST000296,Google Ads,UK,2024-07-12,2024-07-12,1,686.25,1,686.25,1.0,686.25
CUST000297,Referral,Germany,2024-04-25,2024-12-13,9,2570.42,9,285.6022222222222,1.0,2570.42
CUST000298,Organic Search,UK,2023-05-07,2023-12-03,6,1817.83,8,302.97166666666664,0.75,1817.83
CUST000299,Direct,Canada,2023-07-08,2024-04-11,8,2651.06,10,331.3825,0.8,2651.06
CUST000300,Direct,UK,2023-12-31,2024-01-17,2,1307.74,2,653.87,1.0,1307.74
CUST000301,Facebook Ads,Australia,2024-12-17,2024-12-17,1,194.08,1,194.08,1.0,194.08
CUST000302,Google Ads,Canada,2023-07-14,2023-07-14,1,167.29,1,167.29,1.0,167.29
CUST000304,Organic Search,France,2024-12-20,2024-12-20,1,251.55,1,251.55,1.0,251.55
CUST000305,Facebook Ads,France,2023-06-22,2023-07-30,2,730.48,2,365.24,1.0,730.48
CUST000306,Direct,UK,2024-08-27,2024-12-09,5,843.19,5,168.638,1.0,843.19
CUST000307,Facebook Ads,USA,2024-03-18,2024-03-18,1,87.24,1,87.24,1.0,87.24
CUST000308,Facebook Ads,UK,2023-11-26,2024-03-09,4,1318.92,5,329.73,0.8,1318.9200000000003
CUST000309,Direct,Canada,2024-07-16,2024-07-16,1,136.7,1,136.7,1.0,136.7
CUST000310,Facebook Ads,Canada,2024-02-08,2024-03-01,2,154.11,2,77.055,1.0,154.11
CUST000311,Referral,Germany,2023-06-23,2023-12-06,5,1422.51,7,284.502,0.7142857142857143,1422.51
CUST000312,Facebook Ads,UK,2023-08-30,2023-08-30,1,239.52,1,239.52,1.0,239.52
CUST000313,Organic Search,Germany,2024-02-27,2024-02-27,1,649.86,1,649.86,1.0,649.86
CUST000314,Google Ads,USA,2024-10-19,2024-12-04,3,1395.08,3,465.02666666666664,1.0,1395.08
CUST000315,Organic Search,France,2023-02-17,2023-03-25,3,1909.3000000000002,2,636.4333333333334,1.5,1909.3000000000002
CUST000317,Email,UK,2024-05-29,2024-06-07,2,627.74,2,313.87,1.0,627.74
CUST000318,Referral,Germany,2024-05-28,2024-05-28,1,168.88,1,168.88,1.0,168.88
CUST000319,Referral,Germany,2024-02-07,2024-04-11,3,1218.07,3,406.0233333333333,1.0,1218.07
CUST000320,Instagram,USA,2023-02-05,2024-07-10,13,5645.29,18,434.25307692307695,0.7222222222222222,5645.290000000001
CUST000321,Direct,Germany,2024-11-18,2024-12-12,2,967.1199999999999,2,483.55999999999995,1.0,967.1199999999999
CUST000322,Organic Search,Australia,2023-03-30,2023-05-12,3,782.96,3,260.9866666666667,1.0,782.96
CUST000323,Organic Search,Australia,2023-10-15,2024-01-27,4,1560.0100000000002,4,390.00250000000005,1.0,1560.0100000000002
CUST000324,Instagram,Canada,2024-01-14,2024-02-12,2,238.71,2,119.355,1.0,238.71
CUST000325,Direct,Australia,2024-08-31,2024-09-14,2,963.6800000000001,2,481.84000000000003,1.0,963.6800000000001
CUST000326,Email,Australia,2024-03-22,2024-06-10,3,1509.66,4,503.22,0.75,1509.66
CUST000327,Facebook Ads,Canada,2023-11-19,2023-11-19,1,225.41,1,225.41,1.0,225.41
CUST000328,Direct,Australia,2023-03-27,2023-06-16,3,838.28,4,279.4266666666667,0.75,838.28
CUST000329,Facebook Ads,Australia,2023-09-29,2023-11-13,3,708.74,3,236.24666666666667,1.0,708.74
CUST000330,Google Ads,Canada,2023-11-28,2024-10-31,9,2857.03,12,317.4477777777778,0.75,2857.03
CUST000331,Organic Search,UK,2024-09-23,2024-10-12,2,321.42,2,160.71,1.0,321.42
CUST000332,Organic Search,Canada,2023-10-28,2024-02-18,4,1767.81,5,441.9525,0.8,1767.81
CUST000333,Instagram,Canada,2024-06-07,2024-08-28,3,1191.0900000000001,3,397.03000000000003,1.0,1191.0900000000001
CUST000334,Instagram,Australia,2024-04-24,2024-12-29,10,2740.89,9,274.089,1.1111111111111112,2740.8900000000003
CUST000335,Facebook Ads,France,2024-11-26,2024-11-26,1,30.77,1,30.77,1.0,30.77
CUST000336,Direct,Australia,2024-07-08,2024-07-21,2,122.94,1,61.47,2.0,122.94
CUST000337,Organic Search,UK,2024-08-08,2024-10-08,3,1103.82,3,367.94,1.0,1103.82
CUST000338,Organic Search,Canada,2023-07-30,2024-02-15,6,1262.98,8,210.49666666666667,0.75,1262.98
CUST000339,Referral,USA,2023-04-17,2024-04-30,14,2796.9,13,199.77857142857144,1.0769230769230769,2796.9
CUST000340,Google Ads,Canada,2024-06-23,2024-11-11,5,1186.81,6,237.362,0.8333333333333334,1186.81
CUST000341,Google Ads,UK,2023-02-13,2024-01-07,11,3677.74,12,334.34,0.9166666666666666,3677.74
CUST000342,Facebook Ads,Germany,2023-07-06,2024-04-25,10,4206.16,10,420.616,1.0,4206.16
CUST000343,Email,Australia,2023-09-11,2024-03-09,5,1153.03,7,230.606,0.7142857142857143,1153.03
CUST000344,Direct,France,2023-07-07,2023-08-05,2,1380.24,2,690.12,1.0,1380.24
CUST000345,Organic Search,France,2024-06-17,2024-06-17,1,403.32,1,403.32,1.0,403.32
CUST000346,Referral,Australia,2023-04-10,2023-05-09,2,404.24,2,202.12,1.0,404.24
CUST000347,Direct,Australia,2024-03-02,2024-05-08,3,685.76,3,228.58666666666667,1.0,685.76
CUST000348,Organic Search,UK,2024-07-08,2024-12-25,6,1894.26,6,315.71,1.0,1894.2599999999998
CUST000349,Instagram,Canada,2023-04-20,2023-05-30,2,398.71000000000004,2,199.35500000000002,1.0,398.71000000000004
CUST000350,Direct,USA,2023-02-23,2023-02-23,1,43.32,1,43.32,1.0,43.32
CUST000351,Facebook Ads,Canada,2023-11-30,2024-12-25,13,4693.4,14,361.0307692307692,0.9285714285714286,4693.4
CUST000352,Direct,Canada,2024-02-02,2024-02-02,1,129.99,1,129.99,1.0,129.99
CUST000353,Email,USA,2024-05-22,2024-12-12,6,1795.56,8,299.26,0.75,1795.56
CUST000354,Direct,France,2023-12-21,2024-07-12,8,1871.05,8,233.88125,1.0,1871.05
CUST000355,Direct,Canada,2023-07-21,2023-11-30,5,2079.29,5,415.858,1.0,2079.29
CUST000356,Direct,Germany,2024-10-07,2024-11-18,2,572.77,2,286.385,1.0,572.77
CUST000357,Google Ads,Germany,2023-05-18,2023-10-04,5,1319.24,6,263.848,0.8333333333333334,1319.2400000000002
CUST000358,Organic Search,UK,2024-12-21,2024-12-21,1,94.12,1,94.12,1.0,94.12
CUST000359,Email,UK,2023-05-20,2023-05-20,1,92.7,1,92.7,1.0,92.7
CUST000360,Facebook Ads,USA,2023-08-07,2023-12-30,5,1012.1399999999999,5,202.42799999999997,1.0,1012.1399999999999
CUST000361,Google Ads,USA,2023-09-22,2023-11-08,2,465.71000000000004,3,232.85500000000002,0.6666666666666666,465.71000000000004
CUST000362,Organic Search,UK,2023-07-20,2024-12-21,17,4779.849999999999,18,281.1676470588235,0.9444444444444444,4779.8499999999985
CUST000363,Referral,Australia,2023-10-11,2024-03-19,6,2522.58,6,420.43,1.0,2522.58
CUST000364,Facebook Ads,Canada,2024-01-10,2024-01-10,1,392.16,1,392.16,1.0,392.16
CUST000365,Organic Search,Australia,2023-07-03,2023-09-01,3,716.05,3,238.6833333333333,1.0,716.05
CUST000366,Google Ads,France,2023-01-25,2023-01-25,1,361.92,1,361.92,1.0,361.92
CUST000367,Google Ads,Germany,2024-09-11,2024-09-11,1,177.53,1,177.53,1.0,177.53
CUST000368,Referral,USA,2024-08-20,2024-12-16,4,1613.68,5,403.42,0.8,1613.6800000000003
CUST000369,Facebook Ads,UK,2024-01-17,2024-03-31,4,542.39,3,135.5975,1.3333333333333333,542.39
CUST000370,Facebook Ads,Germany,2024-12-31,2024-12-31,1,384.68,1,384.68,1.0,384.68
CUST000371,Email,Australia,2024-10-29,2024-10-29,1,67.65,1,67.65,1.0,67.65
CUST000372,Organic Search,USA,2023-10-29,2023-10-29,1,703.6,1,703.6,1.0,703.6
CUST000373,Email,USA,2024-11-09,2024-12-07,3,747.8199999999999,2,249.2733333333333,1.5,747.8199999999999
CUST000374,Google Ads,Canada,2024-11-10,2024-12-07,3,1524.25,2,508.0833333333333,1.5,1524.25
CUST000375,Google Ads,USA,2023-07-15,2024-07-13,13,3522.86,13,270.9892307692308,1.0,3522.8600000000006
CUST000376,Direct,France,2024-06-11,2024-09-29,4,2082.0299999999997,4,520.5074999999999,1.0,2082.0299999999997
CUST000377,Referral,USA,2024-03-06,2024-03-28,2,176.5,1,88.25,2.0,176.5
CUST000378,Referral,France,2023-05-20,2023-06-12,2,450.88,2,225.44,1.0,450.88
CUST000379,Facebook Ads,Australia,2024-03-22,2024-12-07,8,3095.73,10,386.96625,0.8,3095.7300000000005
CUST000380,Email,Canada,2023-09-14,2023-09-14,1,89.1,1,89.1,1.0,89.1
CUST000381,Google Ads,France,2023-07-16,2023-07-16,1,155.65,1,155.65,1.0,155.65
CUST000382,Direct,Australia,2023-04-05,2023-04-05,1,826.28,1,826.28,1.0,826.28
CUST000383,Organic Search,Germany,2024-05-19,2024-12-29,9,2723.88,8,302.65333333333336,1.125,2723.88
CUST000385,Instagram,UK,2024-08-15,2024-12-22,5,1314.9,5,262.98,1.0,1314.9
CUST000386,Organic Search,UK,2024-03-07,2024-03-14,2,1047.3,1,523.65,2.0,1047.3
CUST000387,Referral,France,2024-07-19,2024-08-25,2,1241.4099999999999,2,620.7049999999999,1.0,1241.4099999999999
CUST000388,Organic Search,Canada,2024-07-18,2024-07-18,1,445.36,1,445.36,1.0,445.36
CUST000389,Google Ads,France,2023-04-04,2023-09-17,6,2056.47,6,342.74499999999995,1.0,2056.47
CUST000391,Direct,Australia,2023-02-15,2023-03-15,3,780.3399999999999,2,260.1133333333333,1.5,780.3399999999999
CUST000392,Facebook Ads,France,2024-01-05,2024-06-27,5,1255.43,6,251.086,0.8333333333333334,1255.43
CUST000393,Email,France,2024-07-13,2024-12-24,5,1259.1399999999999,6,251.82799999999997,0.8333333333333334,1259.1399999999999
CUST000394,Instagram,Germany,2024-02-24,2024-04-14,2,631.62,3,315.81,0.6666666666666666,631.62
CUST000395,Facebook Ads,Australia,2024-11-19,2024-12-08,2,477.96999999999997,2,238.98499999999999,1.0,477.96999999999997
CUST000396,Instagram,Germany,2024-04-23,2024-04-23,1,293.14,1,293.14,1.0,293.14
CUST000397,Instagram,France,2023-06-24,2023-06-24,1,636.0,1,636.0,1.0,636.0
CUST000398,Google Ads,Canada,2023-04-28,2023-12-14,9,2816.69,9,312.96555555555557,1.0,2816.69
CUST000399,Google Ads,USA,2024-01-20,2024-01-20,1,532.76,1,532.76,1.0,532.76
CUST000401,Referral,UK,2023-04-03,2023-04-03,1,123.06,1,123.06,1.0,123.06
CUST000402,Instagram,Germany,2024-12-14,2024-12-14,1,192.21,1,192.21,1.0,192.21
CUST000404,Referral,USA,2024-08-04,2024-08-04,1,254.6,1,254.6,1.0,254.6
CUST000405,Google Ads,Germany,2023-07-22,2024-03-14,7,1619.98,9,231.4257142857143,0.7777777777777778,1619.9800000000002
CUST000406,Referral,Australia,2023-06-01,2023-07-07,2,955.22,2,477.61,1.0,955.22
CUST000407,Instagram,Germany,2023-06-22,2023-06-22,1,492.92,1,492.92,1.0,492.92
CUST000408,Direct,Germany,2023-11-19,2023-11-19,1,218.99,1,218.99,1.0,218.99
CUST000409,Facebook Ads,France,2024-09-20,2024-12-11,3,1512.24,4,504.08,0.75,1512.24
CUST000410,Email,France,2024-01-17,2024-09-15,9,2570.85,9,285.65,1.0,2570.85
CUST000411,Email,Germany,2023-11-28,2024-09-12,10,3172.71,11,317.271,0.9090909090909091,3172.71
CUST000413,Referral,UK,2024-11-23,2024-11-23,1,194.64,1,194.64,1.0,194.64
CUST000414,Email,USA,2023-03-31,2023-05-19,4,941.4,3,235.35,1.3333333333333333,941.3999999999999
CUST000415,Direct,USA,2024-04-25,2024-11-24,6,2725.2599999999998,8,454.21,0.75,2725.2599999999998
CUST000416,Direct,Canada,2024-10-06,2024-12-02,2,625.85,3,312.925,0.6666666666666666,625.85
CUST000417,Google Ads,Canada,2023-11-19,2024-02-27,6,1543.6599999999999,4,257.27666666666664,1.5,1543.6599999999999
CUST000418,Facebook Ads,Canada,2023-04-15,2023-05-12,2,485.5,2,242.75,1.0,485.5
CUST000419,Google Ads,France,2024-08-21,2024-11-23,3,484.59000000000003,4,161.53,0.75,484.59000000000003
CUST000420,Referral,France,2024-09-24,2024-11-22,2,417.3,3,208.65,0.6666666666666666,417.29999999999995
CUST000421,Instagram,UK,2023-03-03,2023-04-17,2,115.79,2,57.895,1.0,115.79
CUST000422,Direct,France,2023-05-14,2023-08-10,3,801.29,4,267.09666666666664,0.75,801.29
CUST000423,Direct,Canada,2023-08-26,2023-08-26,1,526.6,1,526.6,1.0,526.6
CUST000424,Organic Search,Australia,2024-01-24,2024-01-24,1,221.78,1,221.78,1.0,221.78
CUST000425,Organic Search,Germany,2023-03-07,2023-03-07,1,127.07,1,127.07,1.0,127.07
CUST000426,Direct,Canada,2024-12-15,2024-12-15,1,195.43,1,195.43,1.0,195.43
CUST000427,Facebook Ads,UK,2023-11-03,2024-12-20,14,4509.639999999999,14,322.1171428571428,1.0,4509.639999999999
CUST000428,Email,Germany,2024-02-23,2024-04-17,2,557.4,3,278.7,0.6666666666666666,557.4
CUST000429,Email,France,2024-10-12,2024-10-12,1,18.22,1,18.22,1.0,18.22
CUST000430,Direct,Germany,2023-06-01,2023-09-02,4,1033.12,4,258.28,1.0,1033.12
CUST000431,Email,Australia,2024-11-25,2024-12-02,2,826.31,2,413.155,1.0,826.31
CUST000432,Organic Search,UK,2024-10-29,2024-12-20,2,294.34000000000003,3,147.17000000000002,0.6666666666666666,294.34000000000003
CUST000433,Instagram,France,2024-12-14,2024-12-14,1,198.19,1,198.19,1.0,198.19
CUST000434,Email,USA,2023-06-04,2023-09-09,4,1664.91,4,416.2275,1.0,1664.91
CUST000435,Google Ads,Canada,2024-09-04,2024-12-27,5,2359.39,4,471.878,1.25,2359.39
CUST000436,Direct,Australia,2023-04-09,2023-04-09,1,503.92,1,503.92,1.0,503.92
CUST000437,Email,Australia,2024-02-06,2024-02-19,2,288.12,1,144.06,2.0,288.12
CUST000438,Instagram,Canada,2024-05-11,2024-09-20,5,1692.22,5,338.444,1.0,1692.22
CUST000439,Direct,UK,2023-05-30,2023-06-07,2,166.5,2,83.25,1.0,166.5
CUST000440,Facebook Ads,UK,2023-06-15,2023-08-11,3,981.3399999999999,3,327.1133333333333,1.0,981.3399999999999
CUST000441,Facebook Ads,Australia,2024-03-27,2024-04-18,2,766.72,2,383.36,1.0,766.72
CUST000442,Organic Search,Canada,2024-11-18,2024-11-18,1,671.37,1,671.37,1.0,671.37
CUST000443,Instagram,Germany,2023-04-10,2023-04-10,1,259.02,1,259.02,1.0,259.02
CUST000444,Google Ads,USA,2024-11-02,2024-11-02,1,245.48,1,245.48,1.0,245.48
CUST000445,Instagram,USA,2024-06-05,2024-09-02,4,986.47,4,246.6175,1.0,986.47
CUST000446,Google Ads,UK,2023-05-18,2023-05-18,1,395.86,1,395.86,1.0,395.86
CUST000447,Google Ads,UK,2024-11-19,2024-11-19,1,238.71,1,238.71,1.0,238.71
CUST000448,Instagram,Germany,2023-05-09,2024-12-23,16,5818.9800000000005,20,363.68625000000003,0.8,5818.9800000000005
CUST000449,Direct,UK,2024-08-22,2024-10-20,2,429.15999999999997,3,214.57999999999998,0.6666666666666666,429.15999999999997
CUST000450,Referral,USA,2024-09-10,2024-11-15,3,1850.03,3,616.6766666666666,1.0,1850.0299999999997
CUST000451,Instagram,Canada,2024-05-26,2024-12-16,7,3684.87,8,526.41,0.875,3684.87
CUST000452,Direct,Australia,2023-10-02,2023-11-16,4,1739.73,2,434.9325,2.0,1739.73
CUST000453,Google Ads,USA,2023-11-08,2023-11-08,1,182.85,1,182.85,1.0,182.85
CUST000454,Direct,Germany,2023-07-17,2023-07-17,1,103.72,1,103.72,1.0,103.72
CUST000456,Email,Canada,2024-04-05,2024-12-01,9,1612.8700000000001,9,179.20777777777778,1.0,1612.87
CUST000457,Facebook Ads,Australia,2024-08-19,2024-12-28,5,1721.32,5,344.264,1.0,1721.3200000000002
CUST000458,Facebook Ads,USA,2023-09-26,2023-10-30,2,718.7,2,359.35,1.0,718.7
CUST000459,Organic Search,Canada,2023-04-20,2023-04-20,1,696.18,1,696.18,1.0,696.18
CUST000460,Facebook Ads,Canada,2023-07-19,2024-02-03,7,1558.1,8,222.58571428571426,0.875,1558.1
CUST000461,Referral,UK,2024-12-06,2024-12-06,1,275.92,1,275.92,1.0,275.92
CUST000462,Google Ads,Canada,2024-04-24,2024-12-09,9,3778.67,9,419.8522222222222,1.0,3778.67
CUST000463,Instagram,Germany,2023-05-04,2023-06-06,2,1094.6,2,547.3,1.0,1094.6
CUST000465,Referral,UK,2023-10-25,2024-03-23,4,1192.92,6,298.23,0.6666666666666666,1192.92
CUST000466,Facebook Ads,France,2023-08-17,2024-12-29,18,5628.15,17,312.67499999999995,1.0588235294117647,5628.149999999999
CUST000467,Google Ads,France,2023-04-16,2024-11-05,17,4631.97,20,272.4688235294118,0.85,4631.97
CUST000468,Facebook Ads,Germany,2023-02-23,2023-02-23,1,170.25,1,170.25,1.0,170.25
CUST000469,Direct,Australia,2023-04-21,2024-04-11,11,4383.69,13,398.5172727272727,0.8461538461538461,4383.69
CUST000470,Organic Search,Australia,2024-05-21,2024-07-14,3,794.72,3,264.9066666666667,1.0,794.72
CUST000471,Facebook Ads,Germany,2023-08-25,2024-03-31,9,3186.55,8,354.06111111111113,1.125,3186.55
CUST000472,Organic Search,Canada,2023-09-22,2023-11-05,2,708.59,3,354.295,0.6666666666666666,708.5899999999999
CUST000473,Instagram,Canada,2024-05-13,2024-07-11,2,688.88,3,344.44,0.6666666666666666,688.88
CUST000474,Google Ads,France,2024-05-02,2024-06-06,2,796.5,2,398.25,1.0,796.5
CUST000475,Email,France,2024-02-02,2024-02-02,1,633.75,1,633.75,1.0,633.75
CUST000476,Direct,USA,2024-07-30,2024-10-12,3,1049.9,4,349.9666666666667,0.75,1049.9
CUST000477,Organic Search,France,2024-09-10,2024-12-12,3,1232.79,4,410.93,0.75,1232.79
CUST000478,Facebook Ads,France,2023-12-09,2024-05-21,8,2987.06,6,373.3825,1.3333333333333333,2987.06
CUST000479,Direct,Germany,2023-10-12,2024-01-29,4,1414.54,4,353.635,1.0,1414.54
CUST000480,Facebook Ads,USA,2024-01-06,2024-06-08,6,2300.35,6,383.39166666666665,1.0,2300.35
CUST000481,Direct,Australia,2023-03-12,2023-06-16,3,644.24,4,214.74666666666667,0.75,644.24
CUST000482,Instagram,USA,2024-06-20,2024-07-10,2,1107.1599999999999,2,553.5799999999999,1.0,1107.1599999999999
CUST000483,Referral,Canada,2023-04-27,2023-04-27,1,70.22,1,70.22,1.0,70.22
CUST000484,Direct,Canada,2023-08-10,2023-08-29,2,309.55,1,154.775,2.0,309.55
CUST000485,Email,USA,2023-09-10,2023-12-21,3,1830.04,4,610.0133333333333,0.75,1830.04
CUST000486,Referral,USA,2024-12-10,2024-12-10,1,261.04,1,261.04,1.0,261.04
CUST000487,Facebook Ads,Canada,2024-04-13,2024-05-28,3,858.22,2,286.0733333333333,1.5,858.22
CUST000488,Referral,Germany,2024-09-09,2024-09-09,1,521.72,1,521.72,1.0,521.72
CUST000489,Direct,Germany,2024-01-07,2024-04-17,4,1187.76,4,296.94,1.0,1187.76
CUST000490,Email,Germany,2024-07-11,2024-09-18,4,891.4300000000001,3,222.85750000000002,1.3333333333333333,891.43
CUST000491,Email,Germany,2023-02-14,2023-11-12,9,2989.64,10,332.1822222222222,0.9,2989.64
CUST000492,Google Ads,Canada,2023-12-10,2024-06-03,7,2537.75,7,362.5357142857143,1.0,2537.75
CUST000493,Referral,UK,2023-11-02,2023-12-08,2,153.14,2,76.57,1.0,153.14
CUST000494,Google Ads,France,2024-05-25,2024-07-30,3,999.25,3,333.0833333333333,1.0,999.25
CUST000495,Facebook Ads,France,2023-07-05,2023-08-06,2,453.49,2,226.745,1.0,453.49
CUST000496,Facebook Ads,France,2024-06-15,2024-09-10,3,859.25,4,286.4166666666667,0.75,859.25
CUST000497,Facebook Ads,France,2024-11-11,2024-11-11,1,579.2,1,579.2,1.0,579.2
CUST000499,Referral,UK,2024-12-03,2024-12-24,2,988.46,1,494.23,2.0,988.46
CUST000500,Organic Search,Canada,2024-03-03,2024-06-08,3,570.51,4,190.17,0.75,570.51
CUST000501,Email,UK,2024-08-04,2024-09-20,2,410.06000000000006,2,205.03000000000003,1.0,410.06000000000006
CUST000503,Facebook Ads,USA,2024-04-17,2024-04-24,2,1124.88,1,562.44,2.0,1124.88
CUST000504,Direct,UK,2024-10-30,2024-12-27,2,1034.84,3,517.42,0.6666666666666666,1034.8399999999997
CUST000505,Direct,France,2023-11-12,2024-01-25,3,800.35,3,266.78333333333336,1.0,800.3500000000001
CUST000506,Referral,UK,2024-08-14,2024-11-15,6,1308.4399999999998,4,218.0733333333333,1.5,1308.4399999999998
CUST000507,Direct,Australia,2024-04-19,2024-04-19,1,380.2,1,380.2,1.0,380.2
CUST000508,Google Ads,Germany,2023-06-30,2024-02-13,8,3197.37,9,399.67125,0.8888888888888888,3197.37
CUST000509,Organic Search,UK,2023-02-21,2023-02-21,1,67.58,1,67.58,1.0,67.58
CUST000510,Direct,Australia,2024-08-09,2024-11-25,5,1531.5,4,306.3,1.25,1531.5
CUST000511,Facebook Ads,Germany,2023-10-28,2024-09-19,13,2911.86,12,223.98923076923077,1.0833333333333333,2911.86
CUST000512,Organic Search,Australia,2024-03-17,2024-03-17,1,25.78,1,25.78,1.0,25.78
CUST000513,Organic Search,Germany,2023-02-25,2023-05-09,4,1131.01,4,282.7525,1.0,1131.01
CUST000514,Email,USA,2024-10-27,2024-12-24,3,1248.93,3,416.31,1.0,1248.93
CUST000515,Organic Search,UK,2023-12-06,2024-03-08,4,1374.52,4,343.63,1.0,1374.52
CUST000516,Facebook Ads,Australia,2023-09-28,2024-02-28,5,1042.97,6,208.594,0.8333333333333334,1042.97
CUST000517,Email,USA,2024-06-24,2024-11-27,5,541.72,6,108.34400000000001,0.8333333333333334,541.72
CUST000518,Facebook Ads,France,2023-03-12,2023-03-28,2,1079.32,1,539.66,2.0,1079.32
CUST000520,Direct,Canada,2023-05-13,2023-06-07,2,482.27,2,241.135,1.0,482.27
CUST000521,Instagram,Canada,2024-10-12,2024-11-28,2,995.48,2,497.74,1.0,995.48
