order_id,customer_id,transaction_date,product_category,quantity,unit_price,revenue,signup_date,acquisition_channel,country
ORD0000282,CUST000071,15/10/2024,Home,3,224.06,672.18,19/07/2024,Organic Search,USA
ORD0000283,CUST000072,1/5/2023,Sports,4,63.57,254.28,16/04/2023,Google Ads,France
ORD0000284,CUST000072,13/06/2023,Beauty,1,241.86,241.86,16/04/2023,Google Ads,France
ORD0000285,CUST000072,30/07/2023,Sports,1,44.66,44.66,16/04/2023,Google Ads,France
ORD0000286,CUST000073,15/06/2024,Electronics,2,139.38,278.76,21/04/2024,Google Ads,USA
ORD0000287,CUST000074,24/12/2024,Beauty,4,177.01,708.04,3/12/2024,Referral,UK
ORD0000288,CUST000075,30/03/2024,Books,1,109.81,109.81,6/2/2024,Email,Australia
ORD0000289,CUST000075,22/05/2024,Books,1,97.54,97.54,6/2/2024,Email,Australia
ORD0000290,CUST000075,12/6/2024,Books,2,111.1,222.2,6/2/2024,Email,Australia
ORD0000291,CUST000075,6/7/2024,Books,3,44.55,133.65,6/2/2024,Email,Australia
ORD0000292,CUST000075,19/08/2024,Sports,2,93.6,187.2,6/2/2024,Email,Australia
ORD0000293,CUST000075,13/10/2024,Books,3,99.96,299.88,6/2/2024,Email,Australia
ORD0000294,CUST000075,6/11/2024,Fashion,3,152.43,457.29,6/2/2024,Email,Australia
ORD0000295,CUST000075,28/12/2024,Books,1,179.1,179.1,6/2/2024,Email,Australia
ORD0000296,CUST000077,26/08/2024,Fashion,2,224.3,448.6,9/7/2024,Email,Australia
ORD0000297,CUST000078,5/7/2023,Electronics,1,46.79,46.79,11/6/2023,Email,France
ORD0000298,CUST000078,28/08/2023,Home,2,216.04,432.08,11/6/2023,Email,France
ORD0000299,CUST000078,20/09/2023,Electronics,3,135.39,406.17,11/6/2023,Email,France
ORD0000300,CUST000078,28/10/2023,Fashion,3,200.78,602.34,11/6/2023,Email,France
ORD0000301,CUST000079,10/9/2023,Beauty,3,160.48,481.44,21/07/2023,Email,USA
ORD0000302,CUST000079,28/10/2023,Home,3,151.22,453.66,21/07/2023,Email,USA
ORD0000303,CUST000079,1/12/2023,Books,1,107.37,107.37,21/07/2023,Email,USA
ORD0000304,CUST000080,3/11/2023,Home,3,215.44,646.32,27/09/2023,Instagram,UK
ORD0000305,CUST000080,2/12/2023,Beauty,1,156.03,156.03,27/09/2023,Instagram,UK
ORD0000306,CUST000080,13/01/2024,Electronics,4,73.9,295.6,27/09/2023,Instagram,UK
ORD0000307,CUST000080,7/2/2024,Fashion,2,188.42,376.84,27/09/2023,Instagram,UK
ORD0000308,CUST000081,16/11/2023,Sports,3,239.82,719.46,28/09/2023,Facebook Ads,UK
ORD0000309,CUST000081,10/12/2023,Electronics,2,117.52,235.04,28/09/2023,Facebook Ads,UK
ORD0000310,CUST000082,27/05/2024,Electronics,2,125.7,251.4,31/03/2024,Email,UK
ORD0000311,CUST000082,11/6/2024,Beauty,2,31.86,63.72,31/03/2024,Email,UK
ORD0000312,CUST000082,19/06/2024,Home,1,81.01,81.01,31/03/2024,Email,UK
ORD0000313,CUST000083,17/05/2024,Sports,3,215.23,645.69,6/4/2024,Instagram,Germany
ORD0000314,CUST000083,24/05/2024,Books,4,247.9,991.6,6/4/2024,Instagram,Germany
ORD0000315,CUST000083,21/07/2024,Fashion,2,118.83,237.66,6/4/2024,Instagram,Germany
ORD0000316,CUST000083,7/8/2024,Books,4,130.69,522.76,6/4/2024,Instagram,Germany
ORD0000317,CUST000083,9/9/2024,Books,2,173.4,346.8,6/4/2024,Instagram,Germany
ORD0000318,CUST000083,7/10/2024,Beauty,4,224.35,897.4,6/4/2024,Instagram,Germany
ORD0000319,CUST000083,18/10/2024,Books,2,166.41,332.82,6/4/2024,Instagram,Germany
ORD0000320,CUST000083,14/12/2024,Sports,1,130.56,130.56,6/4/2024,Instagram,Germany
ORD0000321,CUST000085,4/11/2023,Home,3,193.78,581.34,9/9/2023,Email,France
ORD0000322,CUST000085,19/12/2023,Home,1,76.85,76.85,9/9/2023,Email,France
ORD0000323,CUST000085,27/01/2024,Home,3,17.32,51.96,9/9/2023,Email,France
ORD0000324,CUST000085,9/2/2024,Sports,3,205.97,617.91,9/9/2023,Email,France
ORD0000325,CUST000085,29/02/2024,Books,1,193.41,193.41,9/9/2023,Email,France
ORD0000326,CUST000086,21/12/2024,Beauty,4,77.1,308.4,2/12/2024,Google Ads,Australia
ORD0000327,CUST000087,7/11/2023,Home,4,222.45,889.8,23/10/2023,Referral,France
ORD0000328,CUST000087,20/11/2023,Fashion,1,67.4,67.4,23/10/2023,Referral,France
ORD0000329,CUST000087,9/1/2024,Beauty,4,141.15,564.6,23/10/2023,Referral,France
ORD0000330,CUST000087,8/3/2024,Fashion,4,215.56,862.24,23/10/2023,Referral,France
ORD0000331,CUST000087,29/04/2024,Sports,3,25.39,76.17,23/10/2023,Referral,France
ORD0000332,CUST000087,27/06/2024,Beauty,1,185.66,185.66,23/10/2023,Referral,France
ORD0000333,CUST000087,21/07/2024,Books,4,20.2,80.8,23/10/2023,Referral,France
ORD0000334,CUST000087,15/08/2024,Home,4,37.67,150.68,23/10/2023,Referral,France
ORD0000335,CUST000087,12/9/2024,Books,2,162.06,324.12,23/10/2023,Referral,France
ORD0000336,CUST000087,6/11/2024,Home,1,146.29,146.29,23/10/2023,Referral,France
ORD0000337,CUST000087,13/11/2024,Home,1,14.77,14.77,23/10/2023,Referral,France
ORD0000338,CUST000087,25/12/2024,Fashion,2,38.73,77.46,23/10/2023,Referral,France
ORD0000339,CUST000089,30/12/2024,Electronics,1,100.35,100.35,20/12/2024,Organic Search,Germany
ORD0000340,CUST000090,30/01/2024,Beauty,1,103.09,103.09,4/12/2023,Facebook Ads,France
ORD0000341,CUST000091,12/3/2023,Sports,1,37.47,37.47,22/02/2023,Email,USA
ORD0000342,CUST000091,4/5/2023,Home,2,225.98,451.96,22/02/2023,Email,USA
ORD0000343,CUST000091,12/5/2023,Books,1,160.26,160.26,22/02/2023,Email,USA
ORD0000344,CUST000091,29/06/2023,Home,1,81.56,81.56,22/02/2023,Email,USA
ORD0000345,CUST000091,29/07/2023,Sports,4,36.18,144.72,22/02/2023,Email,USA
ORD0000346,CUST000092,25/09/2023,Fashion,1,218.87,218.87,5/8/2023,Email,UK
ORD0000347,CUST000092,11/11/2023,Fashion,2,240.01,480.02,5/8/2023,Email,UK
ORD0000348,CUST000093,1/9/2023,Sports,3,36.2,108.6,7/7/2023,Facebook Ads,Germany
ORD0000349,CUST000093,30/09/2023,Home,1,41.75,41.75,7/7/2023,Facebook Ads,Germany
ORD0000350,CUST000093,14/11/2023,Fashion,4,93.77,375.08,7/7/2023,Facebook Ads,Germany
ORD0000351,CUST000094,13/02/2024,Home,3,54.4,163.2,15/01/2024,Facebook Ads,Germany
ORD0000352,CUST000094,26/02/2024,Home,4,101.55,406.2,15/01/2024,Facebook Ads,Germany
ORD0000353,CUST000094,5/4/2024,Electronics,3,141.13,423.39,15/01/2024,Facebook Ads,Germany
ORD0000354,CUST000094,22/05/2024,Sports,3,99.42,298.26,15/01/2024,Facebook Ads,Germany
ORD0000355,CUST000094,3/6/2024,Fashion,3,152.7,458.1,15/01/2024,Facebook Ads,Germany
ORD0000356,CUST000094,23/06/2024,Electronics,2,123.01,246.02,15/01/2024,Facebook Ads,Germany
ORD0000357,CUST000094,19/07/2024,Books,4,32.75,131,15/01/2024,Facebook Ads,Germany
ORD0000358,CUST000094,9/9/2024,Home,1,194.28,194.28,15/01/2024,Facebook Ads,Germany
ORD0000359,CUST000094,21/09/2024,Fashion,4,235.1,940.4,15/01/2024,Facebook Ads,Germany
ORD0000360,CUST000095,18/06/2024,Sports,3,28.62,85.86,7/5/2024,Referral,Australia
ORD0000361,CUST000095,26/07/2024,Fashion,2,142.56,285.12,7/5/2024,Referral,Australia
ORD0000362,CUST000095,15/09/2024,Electronics,4,89.68,358.72,7/5/2024,Referral,Australia
ORD0000363,CUST000095,2/11/2024,Home,3,223.45,670.35,7/5/2024,Referral,Australia
ORD0000364,CUST000095,26/11/2024,Electronics,3,35.27,105.81,7/5/2024,Referral,Australia
ORD0000365,CUST000095,26/12/2024,Fashion,3,13.54,40.62,7/5/2024,Referral,Australia
ORD0000366,CUST000096,9/3/2023,Fashion,2,239.93,479.86,10/2/2023,Direct,France
ORD0000367,CUST000097,1/8/2023,Electronics,1,136.23,136.23,6/6/2023,Google Ads,UK
ORD0000368,CUST000097,21/08/2023,Beauty,3,231.93,695.79,6/6/2023,Google Ads,UK
ORD0000369,CUST000097,3/9/2023,Books,4,82.49,329.96,6/6/2023,Google Ads,UK
ORD0000370,CUST000097,16/10/2023,Sports,3,101.86,305.58,6/6/2023,Google Ads,UK
ORD0000371,CUST000098,24/01/2023,Books,1,53.36,53.36,15/01/2023,Organic Search,USA
ORD0000372,CUST000099,28/03/2023,Electronics,2,119.37,238.74,6/3/2023,Direct,UK
ORD0000373,CUST000099,14/04/2023,Books,2,139.88,279.76,6/3/2023,Direct,UK
ORD0000374,CUST000100,7/7/2024,Beauty,3,231.82,695.46,4/6/2024,Facebook Ads,Canada
ORD0000375,CUST000100,27/07/2024,Books,1,27.64,27.64,4/6/2024,Facebook Ads,Canada
ORD0000376,CUST000100,31/08/2024,Beauty,4,12.14,48.56,4/6/2024,Facebook Ads,Canada
ORD0000377,CUST000100,13/10/2024,Books,2,172.28,344.56,4/6/2024,Facebook Ads,Canada
ORD0000378,CUST000101,3/1/2024,Fashion,2,47.11,94.22,10/12/2023,Organic Search,UK
ORD0000379,CUST000101,14/01/2024,Home,4,240.13,960.52,10/12/2023,Organic Search,UK
ORD0000380,CUST000101,28/02/2024,Sports,3,192.33,576.99,10/12/2023,Organic Search,UK
ORD0000381,CUST000101,7/3/2024,Beauty,3,87.68,263.04,10/12/2023,Organic Search,UK
ORD0000382,CUST000101,27/04/2024,Home,1,112.05,112.05,10/12/2023,Organic Search,UK
ORD0000383,CUST000101,29/05/2024,Home,3,198.7,596.1,10/12/2023,Organic Search,UK
ORD0000384,CUST000102,25/06/2023,Electronics,2,183.55,367.1,9/5/2023,Facebook Ads,USA
ORD0000385,CUST000102,4/7/2023,Electronics,1,154.37,154.37,9/5/2023,Facebook Ads,USA
ORD0000386,CUST000102,3/8/2023,Books,4,10.23,40.92,9/5/2023,Facebook Ads,USA
ORD0000387,CUST000103,3/12/2024,Home,4,162.5,650,9/10/2024,Google Ads,USA
ORD0000388,CUST000104,19/05/2024,Home,2,55.62,111.24,16/04/2024,Organic Search,USA
ORD0000389,CUST000104,31/05/2024,Sports,2,39.07,78.14,16/04/2024,Organic Search,USA
ORD0000390,CUST000104,15/07/2024,Fashion,3,84.88,254.64,16/04/2024,Organic Search,USA
ORD0000391,CUST000104,26/08/2024,Electronics,3,189.78,569.34,16/04/2024,Organic Search,USA
ORD0000392,CUST000104,2/9/2024,Fashion,1,123.63,123.63,16/04/2024,Organic Search,USA
ORD0000393,CUST000104,10/9/2024,Home,3,112.54,337.62,16/04/2024,Organic Search,USA
ORD0000394,CUST000104,24/10/2024,Home,3,121.25,363.75,16/04/2024,Organic Search,USA
ORD0000395,CUST000105,28/04/2023,Fashion,3,173.91,521.73,4/3/2023,Direct,Germany
ORD0000396,CUST000106,27/05/2023,Sports,1,241.65,241.65,19/05/2023,Instagram,Germany
ORD0000397,CUST000107,12/6/2024,Home,1,94.84,94.84,13/05/2024,Google Ads,Canada
ORD0000398,CUST000108,25/08/2024,Home,1,99.59,99.59,15/08/2024,Direct,UK
ORD0000399,CUST000108,19/10/2024,Beauty,3,188.69,566.07,15/08/2024,Direct,UK
ORD0000400,CUST000108,15/11/2024,Books,3,94.16,282.48,15/08/2024,Direct,UK
ORD0000401,CUST000109,4/3/2024,Fashion,3,12.85,38.55,27/01/2024,Organic Search,France
ORD0000402,CUST000109,15/04/2024,Beauty,4,214.83,859.32,27/01/2024,Organic Search,France
ORD0000403,CUST000109,27/05/2024,Electronics,4,117.8,471.2,27/01/2024,Organic Search,France
ORD0000404,CUST000109,30/06/2024,Fashion,4,185.41,741.64,27/01/2024,Organic Search,France
ORD0000405,CUST000110,16/12/2024,Fashion,3,234.47,703.41,5/11/2024,Facebook Ads,Australia
ORD0000406,CUST000111,9/3/2024,Fashion,2,101.08,202.16,23/02/2024,Direct,Canada
ORD0000407,CUST000112,8/12/2023,Fashion,2,12.69,25.38,16/10/2023,Facebook Ads,France
ORD0000408,CUST000112,21/12/2023,Fashion,3,235.03,705.09,16/10/2023,Facebook Ads,France
ORD0000409,CUST000113,9/3/2024,Beauty,1,30.17,30.17,14/01/2024,Google Ads,France
ORD0000410,CUST000113,26/03/2024,Electronics,2,32.74,65.48,14/01/2024,Google Ads,France
ORD0000411,CUST000113,15/04/2024,Sports,2,40.66,81.32,14/01/2024,Google Ads,France
ORD0000412,CUST000113,8/6/2024,Electronics,2,249.25,498.5,14/01/2024,Google Ads,France
ORD0000413,CUST000113,17/06/2024,Books,2,86.64,173.28,14/01/2024,Google Ads,France
ORD0000414,CUST000113,9/7/2024,Electronics,1,238.36,238.36,14/01/2024,Google Ads,France
ORD0000415,CUST000113,9/8/2024,Fashion,1,243.03,243.03,14/01/2024,Google Ads,France
ORD0000416,CUST000113,23/09/2024,Electronics,3,154.37,463.11,14/01/2024,Google Ads,France
ORD0000417,CUST000113,20/10/2024,Fashion,2,30.76,61.52,14/01/2024,Google Ads,France
ORD0000418,CUST000113,17/11/2024,Beauty,3,205.47,616.41,14/01/2024,Google Ads,France
ORD0000419,CUST000113,30/12/2024,Fashion,3,71.58,214.74,14/01/2024,Google Ads,France
ORD0000420,CUST000114,12/5/2024,Home,3,232.31,696.93,4/5/2024,Google Ads,Canada
ORD0000421,CUST000114,11/6/2024,Fashion,3,156.69,470.07,4/5/2024,Google Ads,Canada
ORD0000422,CUST000115,24/09/2023,Sports,3,116.15,348.45,19/08/2023,Direct,UK
ORD0000423,CUST000115,29/10/2023,Sports,1,154.32,154.32,19/08/2023,Direct,UK
ORD0000424,CUST000116,11/3/2023,Books,4,165.56,662.24,10/2/2023,Facebook Ads,Australia
ORD0000425,CUST000116,4/4/2023,Home,1,21.72,21.72,10/2/2023,Facebook Ads,Australia
ORD0000426,CUST000116,4/5/2023,Sports,3,229.6,688.8,10/2/2023,Facebook Ads,Australia
ORD0000427,CUST000116,15/05/2023,Beauty,2,177.55,355.1,10/2/2023,Facebook Ads,Australia
ORD0000428,CUST000116,23/06/2023,Beauty,2,115.07,230.14,10/2/2023,Facebook Ads,Australia
ORD0000429,CUST000116,1/7/2023,Fashion,1,227.26,227.26,10/2/2023,Facebook Ads,Australia
ORD0000430,CUST000116,12/7/2023,Home,2,13.98,27.96,10/2/2023,Facebook Ads,Australia
ORD0000431,CUST000116,8/8/2023,Fashion,2,75.49,150.98,10/2/2023,Facebook Ads,Australia
ORD0000432,CUST000117,9/3/2023,Home,1,56.97,56.97,28/01/2023,Organic Search,France
ORD0000433,CUST000117,13/04/2023,Books,1,146.95,146.95,28/01/2023,Organic Search,France
ORD0000434,CUST000117,2/6/2023,Home,2,192.88,385.76,28/01/2023,Organic Search,France
ORD0000435,CUST000117,18/06/2023,Home,1,44.86,44.86,28/01/2023,Organic Search,France
ORD0000436,CUST000118,8/6/2023,Electronics,3,208.53,625.59,15/05/2023,Direct,Germany
ORD0000437,CUST000118,5/8/2023,Home,3,99.91,299.73,15/05/2023,Direct,Germany
ORD0000438,CUST000118,18/08/2023,Sports,1,27.14,27.14,15/05/2023,Direct,Germany
ORD0000439,CUST000119,8/9/2023,Home,4,89.98,359.92,20/07/2023,Instagram,Germany
ORD0000440,CUST000119,17/10/2023,Home,1,185.09,185.09,20/07/2023,Instagram,Germany
ORD0000441,CUST000119,7/12/2023,Sports,4,108.11,432.44,20/07/2023,Instagram,Germany
ORD0000442,CUST000119,26/01/2024,Fashion,1,129.46,129.46,20/07/2023,Instagram,Germany
ORD0000443,CUST000119,6/3/2024,Fashion,1,188.32,188.32,20/07/2023,Instagram,Germany
ORD0000444,CUST000119,26/03/2024,Home,1,24.8,24.8,20/07/2023,Instagram,Germany
ORD0000445,CUST000119,19/04/2024,Sports,1,84.82,84.82,20/07/2023,Instagram,Germany
ORD0000446,CUST000119,4/6/2024,Sports,1,29.88,29.88,20/07/2023,Instagram,Germany
ORD0000447,CUST000119,31/07/2024,Sports,3,59.45,178.35,20/07/2023,Instagram,Germany
ORD0000448,CUST000119,11/8/2024,Fashion,2,67.35,134.7,20/07/2023,Instagram,Germany
ORD0000449,CUST000120,23/02/2023,Beauty,3,232.9,698.7,2/2/2023,Referral,Canada
ORD0000450,CUST000120,11/3/2023,Beauty,4,31.23,124.92,2/2/2023,Referral,Canada
ORD0000451,CUST000120,2/5/2023,Books,1,150.91,150.91,2/2/2023,Referral,Canada
ORD0000452,CUST000120,21/06/2023,Fashion,1,164.59,164.59,2/2/2023,Referral,Canada
ORD0000453,CUST000120,9/7/2023,Books,2,138.16,276.32,2/2/2023,Referral,Canada
ORD0000454,CUST000121,10/3/2023,Books,1,75.25,75.25,17/02/2023,Google Ads,Australia
ORD0000455,CUST000121,26/04/2023,Beauty,3,54.95,164.85,17/02/2023,Google Ads,Australia
ORD0000456,CUST000122,28/05/2024,Sports,2,157.56,315.12,17/05/2024,Facebook Ads,Australia
ORD0000457,CUST000122,24/07/2024,Sports,1,138.71,138.71,17/05/2024,Facebook Ads,Australia
ORD0000458,CUST000123,3/3/2024,Books,2,212.08,424.16,11/2/2024,Organic Search,France
ORD0000459,CUST000123,11/4/2024,Fashion,1,48.55,48.55,11/2/2024,Organic Search,France
ORD0000460,CUST000123,4/6/2024,Beauty,3,31.94,95.82,11/2/2024,Organic Search,France
ORD0000461,CUST000123,30/07/2024,Fashion,1,212.47,212.47,11/2/2024,Organic Search,France
ORD0000462,CUST000124,11/9/2024,Fashion,4,226.54,906.16,27/07/2024,Google Ads,Canada
ORD0000463,CUST000124,23/09/2024,Sports,3,186.38,559.14,27/07/2024,Google Ads,Canada
ORD0000464,CUST000124,22/10/2024,Fashion,3,146.18,438.54,27/07/2024,Google Ads,Canada
ORD0000465,CUST000124,16/11/2024,Electronics,3,137.99,413.97,27/07/2024,Google Ads,Canada
ORD0000466,CUST000124,13/12/2024,Home,3,18.42,55.26,27/07/2024,Google Ads,Canada
ORD0000467,CUST000124,26/12/2024,Fashion,3,124.45,373.35,27/07/2024,Google Ads,Canada
ORD0000468,CUST000126,2/5/2023,Books,2,71.76,143.52,9/4/2023,Google Ads,Australia
ORD0000469,CUST000126,22/06/2023,Home,3,141.1,423.3,9/4/2023,Google Ads,Australia
ORD0000470,CUST000126,19/08/2023,Sports,1,175.2,175.2,9/4/2023,Google Ads,Australia
ORD0000471,CUST000127,26/11/2024,Home,4,235.2,940.8,14/11/2024,Facebook Ads,Germany
ORD0000472,CUST000127,6/12/2024,Electronics,1,245.03,245.03,14/11/2024,Facebook Ads,Germany
ORD0000473,CUST000129,27/07/2024,Electronics,2,66.85,133.7,30/06/2024,Facebook Ads,France
ORD0000474,CUST000130,29/10/2024,Beauty,3,151.16,453.48,4/9/2024,Organic Search,France
ORD0000475,CUST000130,6/12/2024,Books,2,11.92,23.84,4/9/2024,Organic Search,France
ORD0000476,CUST000130,21/12/2024,Home,2,15.68,31.36,4/9/2024,Organic Search,France
ORD0000477,CUST000131,3/6/2024,Sports,1,233.64,233.64,6/4/2024,Google Ads,Germany
ORD0000478,CUST000131,21/07/2024,Home,3,84.04,252.12,6/4/2024,Google Ads,Germany
ORD0000479,CUST000131,9/9/2024,Electronics,1,246.43,246.43,6/4/2024,Google Ads,Germany
ORD0000480,CUST000131,17/10/2024,Electronics,2,35.94,71.88,6/4/2024,Google Ads,Germany
ORD0000481,CUST000131,22/11/2024,Home,1,84.56,84.56,6/4/2024,Google Ads,Germany
ORD0000482,CUST000132,3/11/2024,Books,4,233.82,935.28,4/10/2024,Referral,USA
ORD0000483,CUST000132,13/12/2024,Books,3,227.88,683.64,4/10/2024,Referral,USA
ORD0000484,CUST000133,27/02/2023,Beauty,2,41.49,82.98,5/1/2023,Referral,USA
ORD0000485,CUST000134,14/08/2023,Beauty,2,30.05,60.1,6/8/2023,Direct,Australia
ORD0000486,CUST000134,1/10/2023,Sports,3,173.11,519.33,6/8/2023,Direct,Australia
ORD0000487,CUST000135,15/06/2024,Home,1,27.17,27.17,17/05/2024,Instagram,UK
ORD0000488,CUST000135,10/8/2024,Home,3,243.23,729.69,17/05/2024,Instagram,UK
ORD0000489,CUST000135,13/09/2024,Electronics,2,228.41,456.82,17/05/2024,Instagram,UK
ORD0000490,CUST000135,29/09/2024,Books,2,142.84,285.68,17/05/2024,Instagram,UK
ORD0000491,CUST000136,30/03/2024,Sports,4,50.69,202.76,2/2/2024,Instagram,Germany
ORD0000492,CUST000136,22/04/2024,Fashion,4,75.71,302.84,2/2/2024,Instagram,Germany
ORD0000493,CUST000136,3/6/2024,Books,3,165.76,497.28,2/2/2024,Instagram,Germany
ORD0000494,CUST000136,10/7/2024,Home,3,203.74,611.22,2/2/2024,Instagram,Germany
ORD0000495,CUST000137,19/02/2024,Electronics,1,98.38,98.38,28/01/2024,Direct,UK
ORD0000496,CUST000137,27/03/2024,Fashion,3,194.37,583.11,28/01/2024,Direct,UK
ORD0000497,CUST000137,6/4/2024,Home,3,78.48,235.44,28/01/2024,Direct,UK
ORD0000498,CUST000137,25/05/2024,Sports,2,162.23,324.46,28/01/2024,Direct,UK
ORD0000499,CUST000138,8/9/2023,Books,3,216.81,650.43,26/07/2023,Direct,Australia
ORD0000500,CUST000138,27/10/2023,Fashion,1,65.28,65.28,26/07/2023,Direct,Australia
ORD0000501,CUST000138,5/11/2023,Fashion,4,188.24,752.96,26/07/2023,Direct,Australia
ORD0000502,CUST000138,18/12/2023,Fashion,3,192.8,578.4,26/07/2023,Direct,Australia
ORD0000503,CUST000138,5/2/2024,Fashion,1,248.7,248.7,26/07/2023,Direct,Australia
ORD0000504,CUST000138,27/03/2024,Home,2,125.49,250.98,26/07/2023,Direct,Australia
ORD0000505,CUST000139,28/02/2023,Beauty,1,226.03,226.03,15/01/2023,Email,Germany
ORD0000506,CUST000139,7/4/2023,Sports,4,228.32,913.28,15/01/2023,Email,Germany
ORD0000507,CUST000140,18/08/2024,Beauty,2,195.18,390.36,7/7/2024,Facebook Ads,France
ORD0000508,CUST000140,15/09/2024,Fashion,1,203.65,203.65,7/7/2024,Facebook Ads,France
ORD0000509,CUST000140,30/10/2024,Electronics,3,17.8,53.4,7/7/2024,Facebook Ads,France
ORD0000510,CUST000140,16/11/2024,Electronics,1,109.11,109.11,7/7/2024,Facebook Ads,France
ORD0000511,CUST000141,25/05/2024,Home,4,101.39,405.56,5/4/2024,Organic Search,Germany
ORD0000512,CUST000141,2/6/2024,Books,4,36.7,146.8,5/4/2024,Organic Search,Germany
ORD0000513,CUST000141,18/06/2024,Home,1,147.48,147.48,5/4/2024,Organic Search,Germany
ORD0000514,CUST000141,19/07/2024,Home,1,212.15,212.15,5/4/2024,Organic Search,Germany
ORD0000515,CUST000143,26/08/2024,Electronics,1,236.99,236.99,28/07/2024,Google Ads,UK
ORD0000516,CUST000143,3/10/2024,Fashion,2,241.68,483.36,28/07/2024,Google Ads,UK
ORD0000517,CUST000143,28/10/2024,Electronics,4,15.94,63.76,28/07/2024,Google Ads,UK
ORD0000518,CUST000143,8/12/2024,Home,4,51.31,205.24,28/07/2024,Google Ads,UK
ORD0000519,CUST000144,19/10/2023,Books,2,121.85,243.7,29/08/2023,Direct,Germany
ORD0000520,CUST000144,31/10/2023,Home,1,206.53,206.53,29/08/2023,Direct,Germany
ORD0000521,CUST000144,19/12/2023,Beauty,2,113.01,226.02,29/08/2023,Direct,Germany
ORD0000522,CUST000144,19/01/2024,Sports,2,185.5,371,29/08/2023,Direct,Germany
ORD0000523,CUST000144,3/3/2024,Beauty,2,233.43,466.86,29/08/2023,Direct,Germany
ORD0000524,CUST000144,29/04/2024,Electronics,4,189.43,757.72,29/08/2023,Direct,Germany
ORD0000525,CUST000144,29/05/2024,Electronics,1,231.96,231.96,29/08/2023,Direct,Germany
ORD0000526,CUST000144,9/7/2024,Beauty,2,243.67,487.34,29/08/2023,Direct,Germany
ORD0000527,CUST000144,3/9/2024,Electronics,2,240.3,480.6,29/08/2023,Direct,Germany
ORD0000528,CUST000144,22/10/2024,Electronics,2,23.68,47.36,29/08/2023,Direct,Germany
ORD0000529,CUST000145,28/07/2024,Electronics,4,156.88,627.52,17/07/2024,Referral,UK
ORD0000530,CUST000145,28/08/2024,Books,4,41.15,164.6,17/07/2024,Referral,UK
ORD0000531,CUST000145,22/10/2024,Beauty,2,38.25,76.5,17/07/2024,Referral,UK
ORD0000532,CUST000145,13/12/2024,Electronics,4,226.12,904.48,17/07/2024,Referral,UK
ORD0000533,CUST000146,2/5/2023,Electronics,3,87.57,262.71,6/4/2023,Organic Search,Australia
ORD0000534,CUST000146,24/06/2023,Electronics,3,205.35,616.05,6/4/2023,Organic Search,Australia
ORD0000535,CUST000147,27/05/2024,Electronics,1,103.49,103.49,29/04/2024,Email,Germany
ORD0000536,CUST000147,10/6/2024,Books,4,51.83,207.32,29/04/2024,Email,Germany
ORD0000537,CUST000148,16/03/2024,Electronics,2,110.49,220.98,11/2/2024,Referral,USA
ORD0000538,CUST000148,23/04/2024,Books,2,43.32,86.64,11/2/2024,Referral,USA
ORD0000539,CUST000149,13/09/2023,Sports,2,89.36,178.72,19/08/2023,Direct,UK
ORD0000540,CUST000149,24/10/2023,Electronics,1,224.89,224.89,19/08/2023,Direct,UK
ORD0000541,CUST000149,31/10/2023,Home,3,175.19,525.57,19/08/2023,Direct,UK
ORD0000542,CUST000149,22/12/2023,Electronics,2,133.3,266.6,19/08/2023,Direct,UK
ORD0000543,CUST000149,13/02/2024,Fashion,3,224.49,673.47,19/08/2023,Direct,UK
ORD0000544,CUST000149,2/3/2024,Beauty,3,164.47,493.41,19/08/2023,Direct,UK
ORD0000545,CUST000149,15/03/2024,Fashion,2,47.14,94.28,19/08/2023,Direct,UK
ORD0000546,CUST000149,17/04/2024,Home,4,139.42,557.68,19/08/2023,Direct,UK
ORD0000547,CUST000150,4/11/2024,Electronics,1,103.7,103.7,16/10/2024,Organic Search,France
