customer_id,revenue,total_orders,average_order_value,first_purchase,last_purchase,lifespan_days,active_months,monthly_purchase_frequency,cltv
CUST000277,888.87,3,296.29,2023-09-28,2023-11-21,54,1.8,1.6666666666666665,888.87
CUST000278,4758.05,10,475.805,2023-05-20,2023-12-25,219,7.3,1.36986301369863,4758.05
CUST000279,382.33000000000004,2,191.16500000000002,2024-10-27,2024-11-04,8,1.0,2.0,382.33000000000004
CUST000280,431.03,2,215.515,2023-08-30,2023-10-07,38,1.2666666666666666,1.5789473684210527,431.03
CUST000281,2895.96,7,413.7085714285714,2023-07-07,2024-03-08,245,8.166666666666666,0.8571428571428572,2895.96
CUST000282,371.22,2,185.61,2024-03-17,2024-05-06,50,1.6666666666666667,1.2,371.22
CUST000283,324.14,2,162.07,2023-07-07,2023-08-20,44,1.4666666666666666,1.3636363636363638,324.14
CUST000284,3213.71,10,321.371,2023-03-11,2023-12-24,288,9.6,1.0416666666666667,3213.71
CUST000285,2556.53,9,284.05888888888893,2023-06-19,2024-04-04,290,9.666666666666666,0.9310344827586208,2556.53
CUST000286,1463.29,3,487.7633333333333,2024-12-01,2024-12-28,27,1.0,3.0,1463.29
CUST000287,1071.48,2,535.74,2024-11-14,2024-12-28,44,1.4666666666666666,1.3636363636363638,1071.48
CUST000288,1491.53,4,372.8825,2024-08-26,2024-10-24,59,1.9666666666666666,2.0338983050847457,1491.5299999999997
CUST000289,1098.22,2,549.11,2024-10-27,2024-12-21,55,1.8333333333333333,1.090909090909091,1098.22
CUST000290,4681.62,9,520.18,2024-04-02,2024-12-02,244,8.133333333333333,1.1065573770491803,4681.619999999999
CUST000291,62.55,1,62.55,2024-04-04,2024-04-04,0,1.0,1.0,62.55
CUST000292,3401.17,11,309.1972727272727,2023-05-12,2024-03-23,316,10.533333333333333,1.0443037974683544,3401.17
CUST000293,1615.6,3,538.5333333333333,2023-10-10,2023-12-08,59,1.9666666666666666,1.5254237288135595,1615.6
CUST000294,1254.66,2,627.33,2023-09-14,2023-11-09,56,1.8666666666666667,1.0714285714285714,1254.66
CUST000295,1293.04,2,646.52,2023-05-21,2023-06-07,17,1.0,2.0,1293.04
CUST000296,686.25,1,686.25,2024-07-12,2024-07-12,0,1.0,1.0,686.25
CUST000297,2570.42,9,285.6022222222222,2024-04-25,2024-12-13,232,7.733333333333333,1.1637931034482758,2570.42
CUST000298,1817.83,6,302.97166666666664,2023-05-07,2023-12-03,210,7.0,0.8571428571428571,1817.8299999999995
CUST000299,2651.06,8,331.3825,2023-07-08,2024-04-11,278,9.266666666666667,0.8633093525179856,2651.06
CUST000300,1307.74,2,653.87,2023-12-31,2024-01-17,17,1.0,2.0,1307.74
CUST000301,194.08,1,194.08,2024-12-17,2024-12-17,0,1.0,1.0,194.08
CUST000302,167.29,1,167.29,2023-07-14,2023-07-14,0,1.0,1.0,167.29
CUST000304,251.55,1,251.55,2024-12-20,2024-12-20,0,1.0,1.0,251.55
CUST000305,730.48,2,365.24,2023-06-22,2023-07-30,38,1.2666666666666666,1.5789473684210527,730.48
CUST000306,843.19,5,168.638,2024-08-27,2024-12-09,104,3.466666666666667,1.4423076923076923,843.19
CUST000307,87.24,1,87.24,2024-03-18,2024-03-18,0,1.0,1.0,87.24
CUST000308,1318.92,4,329.73,2023-11-26,2024-03-09,104,3.466666666666667,1.1538461538461537,1318.92
CUST000309,136.7,1,136.7,2024-07-16,2024-07-16,0,1.0,1.0,136.7
CUST000310,154.11,2,77.055,2024-02-08,2024-03-01,22,1.0,2.0,154.11
CUST000311,1422.51,5,284.502,2023-06-23,2023-12-06,166,5.533333333333333,0.9036144578313253,1422.5100000000002
CUST000312,239.52,1,239.52,2023-08-30,2023-08-30,0,1.0,1.0,239.52
CUST000313,649.86,1,649.86,2024-02-27,2024-02-27,0,1.0,1.0,649.86
CUST000314,1395.08,3,465.02666666666664,2024-10-19,2024-12-04,46,1.5333333333333334,1.9565217391304346,1395.08
CUST000315,1909.3000000000002,3,636.4333333333334,2023-02-17,2023-03-25,36,1.2,2.5,1909.3000000000002
CUST000317,627.74,2,313.87,2024-05-29,2024-06-07,9,1.0,2.0,627.74
CUST000318,168.88,1,168.88,2024-05-28,2024-05-28,0,1.0,1.0,168.88
CUST000319,1218.07,3,406.0233333333333,2024-02-07,2024-04-11,64,2.1333333333333333,1.40625,1218.07
CUST000320,5645.29,13,434.25307692307695,2023-02-05,2024-07-10,521,17.366666666666667,0.7485604606525912,5645.290000000001
CUST000321,967.1199999999999,2,483.55999999999995,2024-11-18,2024-12-12,24,1.0,2.0,967.1199999999999
CUST000322,782.96,3,260.9866666666667,2023-03-30,2023-05-12,43,1.4333333333333333,2.0930232558139537,782.9600000000002
CUST000323,1560.0100000000002,4,390.00250000000005,2023-10-15,2024-01-27,104,3.466666666666667,1.1538461538461537,1560.0100000000002
CUST000324,238.71,2,119.355,2024-01-14,2024-02-12,29,1.0,2.0,238.71
CUST000325,963.6800000000001,2,481.84000000000003,2024-08-31,2024-09-14,14,1.0,2.0,963.6800000000001
CUST000326,1509.66,3,503.22,2024-03-22,2024-06-10,80,2.6666666666666665,1.125,1509.66
CUST000327,225.41,1,225.41,2023-11-19,2023-11-19,0,1.0,1.0,225.41
CUST000328,838.28,3,279.4266666666667,2023-03-27,2023-06-16,81,2.7,1.111111111111111,838.28
CUST000329,708.74,3,236.24666666666667,2023-09-29,2023-11-13,45,1.5,2.0,708.74
CUST000330,2857.03,9,317.4477777777778,2023-11-28,2024-10-31,338,11.266666666666667,0.7988165680473372,2857.03
CUST000331,321.42,2,160.71,2024-09-23,2024-10-12,19,1.0,2.0,321.42
CUST000332,1767.81,4,441.9525,2023-10-28,2024-02-18,113,3.7666666666666666,1.0619469026548674,1767.81
CUST000333,1191.0900000000001,3,397.03000000000003,2024-06-07,2024-08-28,82,2.7333333333333334,1.0975609756097562,1191.0900000000001
CUST000334,2740.89,10,274.089,2024-04-24,2024-12-29,249,8.3,1.2048192771084336,2740.89
CUST000335,30.77,1,30.77,2024-11-26,2024-11-26,0,1.0,1.0,30.77
CUST000336,122.94,2,61.47,2024-07-08,2024-07-21,13,1.0,2.0,122.94
CUST000337,1103.82,3,367.94,2024-08-08,2024-10-08,61,2.033333333333333,1.4754098360655739,1103.82
CUST000338,1262.98,6,210.49666666666667,2023-07-30,2024-02-15,200,6.666666666666667,0.8999999999999999,1262.9799999999998
CUST000339,2796.9,14,199.77857142857144,2023-04-17,2024-04-30,379,12.633333333333333,1.108179419525066,2796.9
CUST000340,1186.81,5,237.362,2024-06-23,2024-11-11,141,4.7,1.0638297872340425,1186.81
CUST000341,3677.74,11,334.34,2023-02-13,2024-01-07,328,10.933333333333334,1.0060975609756098,3677.7400000000002
CUST000342,4206.16,10,420.616,2023-07-06,2024-04-25,294,9.8,1.0204081632653061,4206.16
CUST000343,1153.03,5,230.606,2023-09-11,2024-03-09,180,6.0,0.8333333333333334,1153.0300000000002
CUST000344,1380.24,2,690.12,2023-07-07,2023-08-05,29,1.0,2.0,1380.24
CUST000345,403.32,1,403.32,2024-06-17,2024-06-17,0,1.0,1.0,403.32
CUST000346,404.24,2,202.12,2023-04-10,2023-05-09,29,1.0,2.0,404.24
CUST000347,685.76,3,228.58666666666667,2024-03-02,2024-05-08,67,2.2333333333333334,1.3432835820895521,685.76
CUST000348,1894.26,6,315.71,2024-07-08,2024-12-25,170,5.666666666666667,1.0588235294117647,1894.26
CUST000349,398.71000000000004,2,199.35500000000002,2023-04-20,2023-05-30,40,1.3333333333333333,1.5,398.71000000000004
CUST000350,43.32,1,43.32,2023-02-23,2023-02-23,0,1.0,1.0,43.32
CUST000351,4693.4,13,361.0307692307692,2023-11-30,2024-12-25,391,13.033333333333333,0.9974424552429667,4693.399999999999
CUST000352,129.99,1,129.99,2024-02-02,2024-02-02,0,1.0,1.0,129.99
CUST000353,1795.56,6,299.26,2024-05-22,2024-12-12,204,6.8,0.8823529411764706,1795.56
CUST000354,1871.05,8,233.88125,2023-12-21,2024-07-12,204,6.8,1.1764705882352942,1871.0500000000002
CUST000355,2079.29,5,415.858,2023-07-21,2023-11-30,132,4.4,1.1363636363636362,2079.29
CUST000356,572.77,2,286.385,2024-10-07,2024-11-18,42,1.4,1.4285714285714286,572.77
CUST000357,1319.24,5,263.848,2023-05-18,2023-10-04,139,4.633333333333334,1.079136690647482,1319.24
CUST000358,94.12,1,94.12,2024-12-21,2024-12-21,0,1.0,1.0,94.12
CUST000359,92.7,1,92.7,2023-05-20,2023-05-20,0,1.0,1.0,92.7
CUST000360,1012.1399999999999,5,202.42799999999997,2023-08-07,2023-12-30,145,4.833333333333333,1.0344827586206897,1012.1399999999998
CUST000361,465.71000000000004,2,232.85500000000002,2023-09-22,2023-11-08,47,1.5666666666666667,1.2765957446808511,465.71000000000004
CUST000362,4779.849999999999,17,281.1676470588235,2023-07-20,2024-12-21,520,17.333333333333332,0.9807692307692308,4779.8499999999985
CUST000363,2522.58,6,420.43,2023-10-11,2024-03-19,160,5.333333333333333,1.125,2522.58
CUST000364,392.16,1,392.16,2024-01-10,2024-01-10,0,1.0,1.0,392.16
CUST000365,716.05,3,238.6833333333333,2023-07-03,2023-09-01,60,2.0,1.5,716.05
CUST000366,361.92,1,361.92,2023-01-25,2023-01-25,0,1.0,1.0,361.92
CUST000367,177.53,1,177.53,2024-09-11,2024-09-11,0,1.0,1.0,177.53
CUST000368,1613.68,4,403.42,2024-08-20,2024-12-16,118,3.933333333333333,1.0169491525423728,1613.6799999999998
CUST000369,542.39,4,135.5975,2024-01-17,2024-03-31,74,2.466666666666667,1.6216216216216215,542.39
CUST000370,384.68,1,384.68,2024-12-31,2024-12-31,0,1.0,1.0,384.68
CUST000371,67.65,1,67.65,2024-10-29,2024-10-29,0,1.0,1.0,67.65
CUST000372,703.6,1,703.6,2023-10-29,2023-10-29,0,1.0,1.0,703.6
CUST000373,747.8199999999999,3,249.2733333333333,2024-11-09,2024-12-07,28,1.0,3.0,747.8199999999999
CUST000374,1524.25,3,508.0833333333333,2024-11-10,2024-12-07,27,1.0,3.0,1524.25
CUST000375,3522.86,13,270.9892307692308,2023-07-15,2024-07-13,364,12.133333333333333,1.0714285714285714,3522.86
CUST000376,2082.0299999999997,4,520.5074999999999,2024-06-11,2024-09-29,110,3.6666666666666665,1.090909090909091,2082.03
CUST000377,176.5,2,88.25,2024-03-06,2024-03-28,22,1.0,2.0,176.5
CUST000378,450.88,2,225.44,2023-05-20,2023-06-12,23,1.0,2.0,450.88
CUST000379,3095.73,8,386.96625,2024-03-22,2024-12-07,260,8.666666666666666,0.9230769230769231,3095.73
CUST000380,89.1,1,89.1,2023-09-14,2023-09-14,0,1.0,1.0,89.1
CUST000381,155.65,1,155.65,2023-07-16,2023-07-16,0,1.0,1.0,155.65
CUST000382,826.28,1,826.28,2023-04-05,2023-04-05,0,1.0,1.0,826.28
CUST000383,2723.88,9,302.65333333333336,2024-05-19,2024-12-29,224,7.466666666666667,1.2053571428571428,2723.88
CUST000385,1314.9,5,262.98,2024-08-15,2024-12-22,129,4.3,1.1627906976744187,1314.9
CUST000386,1047.3,2,523.65,2024-03-07,2024-03-14,7,1.0,2.0,1047.3
CUST000387,1241.4099999999999,2,620.7049999999999,2024-07-19,2024-08-25,37,1.2333333333333334,1.6216216216216215,1241.4099999999999
CUST000388,445.36,1,445.36,2024-07-18,2024-07-18,0,1.0,1.0,445.36
CUST000389,2056.47,6,342.74499999999995,2023-04-04,2023-09-17,166,5.533333333333333,1.0843373493975903,2056.47
CUST000391,780.3399999999999,3,260.1133333333333,2023-02-15,2023-03-15,28,1.0,3.0,780.3399999999999
CUST000392,1255.43,5,251.086,2024-01-05,2024-06-27,174,5.8,0.8620689655172414,1255.43
CUST000393,1259.1399999999999,5,251.82799999999997,2024-07-13,2024-12-24,164,5.466666666666667,0.9146341463414634,1259.1399999999999
CUST000394,631.62,2,315.81,2024-02-24,2024-04-14,50,1.6666666666666667,1.2,631.62
CUST000395,477.96999999999997,2,238.98499999999999,2024-11-19,2024-12-08,19,1.0,2.0,477.96999999999997
CUST000396,293.14,1,293.14,2024-04-23,2024-04-23,0,1.0,1.0,293.14
CUST000397,636.0,1,636.0,2023-06-24,2023-06-24,0,1.0,1.0,636.0
CUST000398,2816.69,9,312.96555555555557,2023-04-28,2023-12-14,230,7.666666666666667,1.1739130434782608,2816.6899999999996
CUST000399,532.76,1,532.76,2024-01-20,2024-01-20,0,1.0,1.0,532.76
CUST000401,123.06,1,123.06,2023-04-03,2023-04-03,0,1.0,1.0,123.06
CUST000402,192.21,1,192.21,2024-12-14,2024-12-14,0,1.0,1.0,192.21
CUST000404,254.6,1,254.6,2024-08-04,2024-08-04,0,1.0,1.0,254.6
CUST000405,1619.98,7,231.4257142857143,2023-07-22,2024-03-14,236,7.866666666666666,0.8898305084745763,1619.9800000000002
CUST000406,955.22,2,477.61,2023-06-01,2023-07-07,36,1.2,1.6666666666666667,955.22
CUST000407,492.92,1,492.92,2023-06-22,2023-06-22,0,1.0,1.0,492.92
CUST000408,218.99,1,218.99,2023-11-19,2023-11-19,0,1.0,1.0,218.99
CUST000409,1512.24,3,504.08,2024-09-20,2024-12-11,82,2.7333333333333334,1.0975609756097562,1512.24
CUST000410,2570.85,9,285.65,2024-01-17,2024-09-15,242,8.066666666666666,1.115702479338843,2570.85
CUST000411,3172.71,10,317.271,2023-11-28,2024-09-12,289,9.633333333333333,1.0380622837370244,3172.7100000000005
CUST000413,194.64,1,194.64,2024-11-23,2024-11-23,0,1.0,1.0,194.64
CUST000414,941.4,4,235.35,2023-03-31,2023-05-19,49,1.6333333333333333,2.4489795918367347,941.4
CUST000415,2725.2599999999998,6,454.21,2024-04-25,2024-11-24,213,7.1,0.8450704225352114,2725.26
CUST000416,625.85,2,312.925,2024-10-06,2024-12-02,57,1.9,1.0526315789473684,625.8499999999999
CUST000417,1543.6599999999999,6,257.27666666666664,2023-11-19,2024-02-27,100,3.3333333333333335,1.7999999999999998,1543.6599999999996
CUST000418,485.5,2,242.75,2023-04-15,2023-05-12,27,1.0,2.0,485.5
CUST000419,484.59000000000003,3,161.53,2024-08-21,2024-11-23,94,3.1333333333333333,0.9574468085106383,484.59
CUST000420,417.3,2,208.65,2024-09-24,2024-11-22,59,1.9666666666666666,1.0169491525423728,417.29999999999995
CUST000421,115.79,2,57.895,2023-03-03,2023-04-17,45,1.5,1.3333333333333333,115.78999999999999
CUST000422,801.29,3,267.09666666666664,2023-05-14,2023-08-10,88,2.933333333333333,1.0227272727272727,801.2899999999998
CUST000423,526.6,1,526.6,2023-08-26,2023-08-26,0,1.0,1.0,526.6
CUST000424,221.78,1,221.78,2024-01-24,2024-01-24,0,1.0,1.0,221.78
CUST000425,127.07,1,127.07,2023-03-07,2023-03-07,0,1.0,1.0,127.07
CUST000426,195.43,1,195.43,2024-12-15,2024-12-15,0,1.0,1.0,195.43
CUST000427,4509.639999999999,14,322.1171428571428,2023-11-03,2024-12-20,413,13.766666666666667,1.0169491525423728,4509.639999999999
CUST000428,557.4,2,278.7,2024-02-23,2024-04-17,54,1.8,1.1111111111111112,557.4000000000001
CUST000429,18.22,1,18.22,2024-10-12,2024-10-12,0,1.0,1.0,18.22
CUST000430,1033.12,4,258.28,2023-06-01,2023-09-02,93,3.1,1.2903225806451613,1033.12
CUST000431,826.31,2,413.155,2024-11-25,2024-12-02,7,1.0,2.0,826.31
CUST000432,294.34000000000003,2,147.17000000000002,2024-10-29,2024-12-20,52,1.7333333333333334,1.1538461538461537,294.34000000000003
CUST000433,198.19,1,198.19,2024-12-14,2024-12-14,0,1.0,1.0,198.19
CUST000434,1664.91,4,416.2275,2023-06-04,2023-09-09,97,3.2333333333333334,1.2371134020618557,1664.9100000000003
CUST000435,2359.39,5,471.878,2024-09-04,2024-12-27,114,3.8,1.3157894736842106,2359.39
CUST000436,503.92,1,503.92,2023-04-09,2023-04-09,0,1.0,1.0,503.92
CUST000437,288.12,2,144.06,2024-02-06,2024-02-19,13,1.0,2.0,288.12
CUST000438,1692.22,5,338.444,2024-05-11,2024-09-20,132,4.4,1.1363636363636362,1692.22
CUST000439,166.5,2,83.25,2023-05-30,2023-06-07,8,1.0,2.0,166.5
CUST000440,981.3399999999999,3,327.1133333333333,2023-06-15,2023-08-11,57,1.9,1.5789473684210527,981.3399999999999
CUST000441,766.72,2,383.36,2024-03-27,2024-04-18,22,1.0,2.0,766.72
CUST000442,671.37,1,671.37,2024-11-18,2024-11-18,0,1.0,1.0,671.37
CUST000443,259.02,1,259.02,2023-04-10,2023-04-10,0,1.0,1.0,259.02
CUST000444,245.48,1,245.48,2024-11-02,2024-11-02,0,1.0,1.0,245.48
CUST000445,986.47,4,246.6175,2024-06-05,2024-09-02,89,2.966666666666667,1.348314606741573,986.47
CUST000446,395.86,1,395.86,2023-05-18,2023-05-18,0,1.0,1.0,395.86
CUST000447,238.71,1,238.71,2024-11-19,2024-11-19,0,1.0,1.0,238.71
CUST000448,5818.9800000000005,16,363.68625000000003,2023-05-09,2024-12-23,594,19.8,0.8080808080808081,5818.980000000001
CUST000449,429.15999999999997,2,214.57999999999998,2024-08-22,2024-10-20,59,1.9666666666666666,1.0169491525423728,429.15999999999997
CUST000450,1850.03,3,616.6766666666666,2024-09-10,2024-11-15,66,2.2,1.3636363636363635,1850.0299999999997
CUST000451,3684.87,7,526.41,2024-05-26,2024-12-16,204,6.8,1.0294117647058825,3684.87
CUST000452,1739.73,4,434.9325,2023-10-02,2023-11-16,45,1.5,2.6666666666666665,1739.73
CUST000453,182.85,1,182.85,2023-11-08,2023-11-08,0,1.0,1.0,182.85
CUST000454,103.72,1,103.72,2023-07-17,2023-07-17,0,1.0,1.0,103.72
CUST000456,1612.8700000000001,9,179.20777777777778,2024-04-05,2024-12-01,240,8.0,1.125,1612.87
CUST000457,1721.32,5,344.264,2024-08-19,2024-12-28,131,4.366666666666666,1.1450381679389314,1721.3200000000002
CUST000458,718.7,2,359.35,2023-09-26,2023-10-30,34,1.1333333333333333,1.7647058823529411,718.6999999999999
CUST000459,696.18,1,696.18,2023-04-20,2023-04-20,0,1.0,1.0,696.18
CUST000460,1558.1,7,222.58571428571426,2023-07-19,2024-02-03,199,6.633333333333334,1.0552763819095476,1558.1
CUST000461,275.92,1,275.92,2024-12-06,2024-12-06,0,1.0,1.0,275.92
CUST000462,3778.67,9,419.8522222222222,2024-04-24,2024-12-09,229,7.633333333333334,1.1790393013100435,3778.67
CUST000463,1094.6,2,547.3,2023-05-04,2023-06-06,33,1.1,1.8181818181818181,1094.6
CUST000465,1192.92,4,298.23,2023-10-25,2024-03-23,150,5.0,0.8,1192.92
CUST000466,5628.15,18,312.67499999999995,2023-08-17,2024-12-29,500,16.666666666666668,1.0799999999999998,5628.149999999999
CUST000467,4631.97,17,272.4688235294118,2023-04-16,2024-11-05,569,18.966666666666665,0.8963093145869948,4631.97
CUST000468,170.25,1,170.25,2023-02-23,2023-02-23,0,1.0,1.0,170.25
CUST000469,4383.69,11,398.5172727272727,2023-04-21,2024-04-11,356,11.866666666666667,0.9269662921348314,4383.69
CUST000470,794.72,3,264.9066666666667,2024-05-21,2024-07-14,54,1.8,1.6666666666666665,794.72
CUST000471,3186.55,9,354.06111111111113,2023-08-25,2024-03-31,219,7.3,1.2328767123287672,3186.55
CUST000472,708.59,2,354.295,2023-09-22,2023-11-05,44,1.4666666666666666,1.3636363636363638,708.59
CUST000473,688.88,2,344.44,2024-05-13,2024-07-11,59,1.9666666666666666,1.0169491525423728,688.88
CUST000474,796.5,2,398.25,2024-05-02,2024-06-06,35,1.1666666666666667,1.7142857142857142,796.5
CUST000475,633.75,1,633.75,2024-02-02,2024-02-02,0,1.0,1.0,633.75
CUST000476,1049.9,3,349.9666666666667,2024-07-30,2024-10-12,74,2.466666666666667,1.2162162162162162,1049.9
CUST000477,1232.79,3,410.93,2024-09-10,2024-12-12,93,3.1,0.9677419354838709,1232.79
CUST000478,2987.06,8,373.3825,2023-12-09,2024-05-21,164,5.466666666666667,1.4634146341463414,2987.06
CUST000479,1414.54,4,353.635,2023-10-12,2024-01-29,109,3.6333333333333333,1.1009174311926606,1414.54
CUST000480,2300.35,6,383.39166666666665,2024-01-06,2024-06-08,154,5.133333333333334,1.1688311688311688,2300.35
CUST000481,644.24,3,214.74666666666667,2023-03-12,2023-06-16,96,3.2,0.9375,644.24
CUST000482,1107.1599999999999,2,553.5799999999999,2024-06-20,2024-07-10,20,1.0,2.0,1107.1599999999999
CUST000483,70.22,1,70.22,2023-04-27,2023-04-27,0,1.0,1.0,70.22
CUST000484,309.55,2,154.775,2023-08-10,2023-08-29,19,1.0,2.0,309.55
CUST000485,1830.04,3,610.0133333333333,2023-09-10,2023-12-21,102,3.4,0.8823529411764706,1830.04
CUST000486,261.04,1,261.04,2024-12-10,2024-12-10,0,1.0,1.0,261.04
CUST000487,858.22,3,286.0733333333333,2024-04-13,2024-05-28,45,1.5,2.0,858.22
CUST000488,521.72,1,521.72,2024-09-09,2024-09-09,0,1.0,1.0,521.72
CUST000489,1187.76,4,296.94,2024-01-07,2024-04-17,101,3.3666666666666667,1.188118811881188,1187.7599999999998
CUST000490,891.4300000000001,4,222.85750000000002,2024-07-11,2024-09-18,69,2.3,1.7391304347826089,891.4300000000001
CUST000491,2989.64,9,332.1822222222222,2023-02-14,2023-11-12,271,9.033333333333333,0.996309963099631,2989.64
CUST000492,2537.75,7,362.5357142857143,2023-12-10,2024-06-03,176,5.866666666666666,1.1931818181818183,2537.75
CUST000493,153.14,2,76.57,2023-11-02,2023-12-08,36,1.2,1.6666666666666667,153.14
CUST000494,999.25,3,333.0833333333333,2024-05-25,2024-07-30,66,2.2,1.3636363636363635,999.2499999999999
CUST000495,453.49,2,226.745,2023-07-05,2023-08-06,32,1.0666666666666667,1.875,453.49
CUST000496,859.25,3,286.4166666666667,2024-06-15,2024-09-10,87,2.9,1.0344827586206897,859.2500000000001
CUST000497,579.2,1,579.2,2024-11-11,2024-11-11,0,1.0,1.0,579.2
CUST000499,988.46,2,494.23,2024-12-03,2024-12-24,21,1.0,2.0,988.46
CUST000500,570.51,3,190.17,2024-03-03,2024-06-08,97,3.2333333333333334,0.9278350515463918,570.51
CUST000501,410.06000000000006,2,205.03000000000003,2024-08-04,2024-09-20,47,1.5666666666666667,1.2765957446808511,410.06000000000006
CUST000503,1124.88,2,562.44,2024-04-17,2024-04-24,7,1.0,2.0,1124.88
CUST000504,1034.84,2,517.42,2024-10-30,2024-12-27,58,1.9333333333333333,1.0344827586206897,1034.84
CUST000505,800.35,3,266.78333333333336,2023-11-12,2024-01-25,74,2.466666666666667,1.2162162162162162,800.3500000000001
CUST000506,1308.4399999999998,6,218.0733333333333,2024-08-14,2024-11-15,93,3.1,1.9354838709677418,1308.4399999999996
CUST000507,380.2,1,380.2,2024-04-19,2024-04-19,0,1.0,1.0,380.2
CUST000508,3197.37,8,399.67125,2023-06-30,2024-02-13,228,7.6,1.0526315789473684,3197.3699999999994
CUST000509,67.58,1,67.58,2023-02-21,2023-02-21,0,1.0,1.0,67.58
CUST000510,1531.5,5,306.3,2024-08-09,2024-11-25,108,3.6,1.3888888888888888,1531.5
CUST000511,2911.86,13,223.98923076923077,2023-10-28,2024-09-19,327,10.9,1.1926605504587156,2911.86
CUST000512,25.78,1,25.78,2024-03-17,2024-03-17,0,1.0,1.0,25.78
CUST000513,1131.01,4,282.7525,2023-02-25,2023-05-09,73,2.433333333333333,1.6438356164383563,1131.01
CUST000514,1248.93,3,416.31,2024-10-27,2024-12-24,58,1.9333333333333333,1.5517241379310345,1248.93
CUST000515,1374.52,4,343.63,2023-12-06,2024-03-08,93,3.1,1.2903225806451613,1374.52
CUST000516,1042.97,5,208.594,2023-09-28,2024-02-28,153,5.1,0.9803921568627452,1042.9699999999998
CUST000517,541.72,5,108.34400000000001,2024-06-24,2024-11-27,156,5.2,0.9615384615384615,541.72
CUST000518,1079.32,2,539.66,2023-03-12,2023-03-28,16,1.0,2.0,1079.32
CUST000520,482.27,2,241.135,2023-05-13,2023-06-07,25,1.0,2.0,482.27
CUST000521,995.48,2,497.74,2024-10-12,2024-11-28,47,1.5666666666666667,1.2765957446808511,995.48
CUST000522,1354.68,4,338.67,2024-09-10,2024-11-13,64,2.1333333333333333,1.875,1354.68
CUST000523,90.04,1,90.04,2024-04-17,2024-04-17,0,1.0,1.0,90.04
